file,line_no,nearest_def,is_whitelisted_endpoint,whitelist_decorator,code
smriti_retail_os/patches/seed_telemetry_meta.py,53,def execute():,False,,doc.save(ignore_permissions=True)
smriti_retail_os/patches/seed_telemetry_meta.py,105,def execute():,False,,doc.save(ignore_permissions=True)
smriti_retail_os/patches/seed_telemetry_meta.py,114,def execute():,False,,doc.insert(ignore_permissions=True)
smriti_retail_os/patches/seed_default_terms.py,1239,def execute():,False,,doc.insert(ignore_permissions=True)
smriti_retail_os/patches/seed_default_terms.py,1263,def execute():,False,,doc.save(ignore_permissions=True)
smriti_retail_os/patches/seed_default_terms.py,1303,def execute():,False,,doc.save(ignore_permissions=True)
smriti_retail_os/patches/migrate_cge_to_v2.py,115,def execute(dry_run=None):,False,,doc.insert(ignore_permissions=True)
smriti_retail_os/patches/migrate_cge_to_v2.py,147,def execute(dry_run=None):,False,,doc.insert(ignore_permissions=True)
smriti_retail_os/patches/migrate_cge_to_v2.py,227,def execute(dry_run=None):,False,,wallet_doc.insert(ignore_permissions=True)
smriti_retail_os/patches/seed_knowledge_kpi.py,65,def execute():,False,,doc.save(ignore_permissions=True)
smriti_retail_os/patches/seed_knowledge_kpi.py,71,def execute():,False,,doc.insert(ignore_permissions=True)
smriti_retail_os/patches/seed_purchase_report_templates.py,203,def execute():,False,,doc.save(ignore_permissions=True)
smriti_retail_os/patches/seed_purchase_report_templates.py,209,def execute():,False,,doc.insert(ignore_permissions=True)
smriti_retail_os/patches/seed_intelligence_terms.py,186,def execute():,False,,doc.insert(ignore_permissions=True)
smriti_retail_os/patches/seed_intelligence_terms.py,191,def execute():,False,,doc.save(ignore_permissions=True)
smriti_retail_os/patches/seed_intelligence_terms.py,230,def execute():,False,,doc.save(ignore_permissions=True)
